date,date_lab,who_region,who_region_long,country,iso3,cases,confirmed_cases,severe_cases,deaths,cfr,prop_sev,cfr_ci_lower,cfr_ci_upper,prop_sev_ci_lower,prop_sev_ci_upper,calculated_cfr,cfr_difference,calculated_prop_sev,year,month,month_name,quarter,year_month,period,cfr_valid,epidemiological_consistency,prop_sev_difference,confirmation_rate,severe_case_rate,mortality_rate,cases_yoy_change,cases_3m_avg,high_burden_flag
2018-01-01,2018-01-01,AMR,Region of the Americas,Suriname,SUR,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0840838549403552,0.0,0.0840838549403552,0.0,0.0,0.0,2018,1,January,1,2018-01,Pre-2020,True,True,0.0,2.38,0.0,0.0,-700.0,21.5,0
2018-02-01,2018-02-01,AMR,Region of the Americas,Suriname,SUR,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2470526380004709,0.0,0.2470526380004709,0.0,0.0,0.0,2018,2,February,1,2018-02,Pre-2020,True,True,0.0,0.0,0.0,0.0,-285.71,18.67,0
2018-03-01,2018-03-01,AMR,Region of the Americas,Suriname,SUR,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4592581264399004,0.0,0.4592581264399004,0.0,0.0,0.0,2018,3,March,1,2018-03,Pre-2020,True,True,0.0,0.0,0.0,0.0,-185.71,20.33,0
2018-04-01,2018-04-01,AMR,Region of the Americas,Suriname,SUR,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4096163972250034,0.0,0.4096163972250034,0.0,0.0,0.0,2018,4,April,2,2018-04,Pre-2020,True,True,0.0,0.0,0.0,0.0,-200.0,8.67,0
2018-05-01,2018-05-01,AMR,Region of the Americas,Suriname,SUR,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4592581264399004,0.0,0.4592581264399004,0.0,0.0,0.0,2018,5,May,2,2018-05,Pre-2020,True,True,0.0,0.0,0.0,0.0,-185.71,6.33,0
2018-06-01,2018-06-01,AMR,Region of the Americas,Suriname,SUR,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3362671168799429,0.0,0.3362671168799429,0.0,0.0,0.0,2018,6,June,2,2018-06,Pre-2020,True,True,0.0,0.0,0.0,0.0,-228.57,7.33,0
2018-07-01,2018-07-01,AMR,Region of the Americas,Suriname,SUR,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2316357616501165,0.0,0.2316357616501165,0.0,0.0,0.0,2018,7,July,3,2018-07,Pre-2020,True,True,0.0,0.0,0.0,0.0,-300.0,9.67,0
2018-08-01,2018-08-01,AMR,Region of the Americas,Suriname,SUR,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4096163972250034,0.0,0.4096163972250034,0.0,0.0,0.0,2018,8,August,3,2018-08,Pre-2020,True,True,0.0,0.0,0.0,0.0,-200.0,10.0,0
2018-09-01,2018-09-01,AMR,Region of the Americas,Suriname,SUR,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5218237501049814,0.0,0.5218237501049814,0.0,0.0,0.0,2018,9,September,3,2018-09,Pre-2020,True,True,0.0,0.0,0.0,0.0,-171.43,8.67,0
2018-10-01,2018-10-01,AMR,Region of the Americas,Suriname,SUR,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5218237501049814,0.0,0.5218237501049814,0.0,0.0,0.0,2018,10,October,4,2018-10,Pre-2020,True,True,0.0,0.0,0.0,0.0,-171.43,5.67,0
2018-11-01,2018-11-01,AMR,Region of the Americas,Suriname,SUR,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5218237501049814,0.0,0.5218237501049814,0.0,0.0,0.0,2018,11,November,4,2018-11,Pre-2020,True,True,0.0,0.0,0.0,0.0,-171.43,5.0,0
2018-12-01,2018-12-01,AMR,Region of the Americas,Suriname,SUR,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6023646356164746,0.0,0.6023646356164746,0.0,0.0,0.0,2018,12,December,4,2018-12,Pre-2020,True,True,0.0,0.0,0.0,0.0,300.0,4.67,0
2019-01-01,2019-01-01,AMR,Region of the Americas,Suriname,SUR,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.4096163972250034,0.0,0.4096163972250034,0.0,0.0,0.0,2019,1,January,1,2019-01,Pre-2020,True,True,0.0,28.57,0.0,0.0,-83.33,5.33,0
2019-02-01,2019-02-01,AMR,Region of the Americas,Suriname,SUR,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.1684334709830854,0.0,0.1684334709830854,0.0,0.0,0.0,2019,2,February,1,2019-02,Pre-2020,True,True,0.0,5.0,0.0,0.0,53.85,10.33,0
2019-03-01,2019-03-01,AMR,Region of the Americas,Suriname,SUR,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7075982261787133,0.0,0.7075982261787133,0.0,0.0,0.0,2019,3,March,1,2019-03,Pre-2020,True,True,0.0,0.0,0.0,0.0,-50.0,10.0,0
2019-04-01,2019-04-01,AMR,Region of the Americas,Suriname,SUR,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0,,,,2019,4,April,2,2019-04,Pre-2020,False,True,,,,,-100.0,7.67,0
2019-05-01,2019-05-01,AMR,Region of the Americas,Suriname,SUR,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.841886116991581,0.0,0.841886116991581,0.0,0.0,0.0,2019,5,May,2,2019-05,Pre-2020,True,True,0.0,0.0,0.0,0.0,-66.67,1.67,0
2019-06-01,2019-06-01,AMR,Region of the Americas,Suriname,SUR,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.975,0.0,0.975,0.0,0.0,0.0,2019,6,June,2,2019-06,Pre-2020,True,True,0.0,0.0,0.0,0.0,-88.89,1.0,0
2019-07-01,2019-07-01,AMR,Region of the Americas,Suriname,SUR,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.4592581264399004,0.0,0.4592581264399004,0.0,0.0,0.0,2019,7,July,3,2019-07,Pre-2020,True,True,0.0,16.67,0.0,0.0,-57.14,3.0,0
2019-08-01,2019-08-01,AMR,Region of the Americas,Suriname,SUR,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.4096163972250034,0.0,0.4096163972250034,0.0,0.0,0.0,2019,8,August,3,2019-08,Pre-2020,True,True,0.0,42.86,0.0,0.0,0.0,4.67,0
2019-09-01,2019-09-01,AMR,Region of the Americas,Suriname,SUR,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.4592581264399004,0.0,0.4592581264399004,0.0,0.0,0.0,2019,9,September,3,2019-09,Pre-2020,True,True,0.0,66.67,0.0,0.0,20.0,6.33,0
2019-10-01,2019-10-01,AMR,Region of the Americas,Suriname,SUR,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.4096163972250034,0.0,0.4096163972250034,0.0,0.0,0.0,2019,10,October,4,2019-10,Pre-2020,True,True,0.0,71.43,0.0,0.0,40.0,6.67,0
2019-11-01,2019-11-01,AMR,Region of the Americas,Suriname,SUR,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.2849141529181544,0.0,0.2849141529181544,0.0,0.0,0.0,2019,11,November,4,2019-11,Pre-2020,True,True,0.0,90.91,0.0,0.0,120.0,8.0,0
2019-12-01,2019-12-01,AMR,Region of the Americas,Suriname,SUR,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.2059072142078227,0.0,0.2059072142078227,0.0,0.0,0.0,2019,12,December,4,2019-12,Pre-2020,True,True,0.0,100.0,0.0,0.0,300.0,11.33,0
2020-01-01,2020-01-01,AMR,Region of the Americas,Suriname,SUR,135.0,56.0,0.0,0.0,0.0,0.0,0.0,0.02695508158318283,0.0,0.02695508158318283,0.0,0.0,0.0,2020,1,January,1,2020-01,2020-2022,True,True,0.0,41.48,0.0,0.0,1828.57,54.0,0
2020-02-01,2020-02-01,AMR,Region of the Americas,Suriname,SUR,228.0,124.0,0.0,0.0,0.0,0.0,0.0,0.01604911407300125,0.0,0.01604911407300125,0.0,0.0,0.0,2020,2,February,1,2020-02,2020-2022,True,True,0.0,54.39,0.0,0.0,1040.0,126.33,0
2020-03-01,2020-03-01,AMR,Region of the Americas,Suriname,SUR,69.0,18.0,0.0,0.0,0.0,0.0,0.0,0.05205805786307971,0.0,0.05205805786307971,0.0,0.0,0.0,2020,3,March,1,2020-03,2020-2022,True,True,0.0,26.09,0.0,0.0,2200.0,144.0,0
2020-04-01,2020-04-01,AMR,Region of the Americas,Suriname,SUR,45.0,23.0,0.0,0.0,0.0,0.0,0.0,0.07870510040684309,0.0,0.07870510040684309,0.0,0.0,0.0,2020,4,April,2,2020-04,2020-2022,True,True,0.0,51.11,0.0,0.0,inf,114.0,0
2020-05-01,2020-05-01,AMR,Region of the Americas,Suriname,SUR,14.0,10.0,0.0,0.0,0.0,0.0,0.0,0.2316357616501165,0.0,0.2316357616501165,0.0,0.0,0.0,2020,5,May,2,2020-05,2020-2022,True,True,0.0,71.43,0.0,0.0,600.0,42.67,0
2020-06-01,2020-06-01,AMR,Region of the Americas,Suriname,SUR,19.0,9.0,0.0,0.0,0.0,0.0,0.0,0.1764669118069653,0.0,0.1764669118069653,0.0,0.0,0.0,2020,6,June,2,2020-06,2020-2022,True,True,0.0,47.37,0.0,0.0,1800.0,26.0,0
2020-07-01,2020-07-01,AMR,Region of the Americas,Suriname,SUR,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.3362671168799429,0.0,0.3362671168799429,0.0,0.0,0.0,2020,7,July,3,2020-07,2020-2022,True,True,0.0,44.44,0.0,0.0,50.0,14.0,0
2020-08-01,2020-08-01,AMR,Region of the Americas,Suriname,SUR,14.0,11.0,0.0,0.0,0.0,0.0,0.0,0.2316357616501165,0.0,0.2316357616501165,0.0,0.0,0.0,2020,8,August,3,2020-08,2020-2022,True,True,0.0,78.57,0.0,0.0,100.0,14.0,0
2020-09-01,2020-09-01,AMR,Region of the Americas,Suriname,SUR,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.6023646356164746,0.0,0.6023646356164746,0.0,0.0,0.0,2020,9,September,3,2020-09,2020-2022,True,True,0.0,50.0,0.0,0.0,-33.33,9.0,0
2020-10-01,2020-10-01,AMR,Region of the Americas,Suriname,SUR,24.0,20.0,0.0,0.0,0.0,0.0,0.0,0.1424735977225257,0.0,0.1424735977225257,0.0,0.0,0.0,2020,10,October,4,2020-10,2020-2022,True,True,0.0,83.33,0.0,0.0,242.86,14.0,0
2020-11-01,2020-11-01,AMR,Region of the Americas,Suriname,SUR,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.841886116991581,0.0,0.841886116991581,0.0,0.0,0.0,2020,11,November,4,2020-11,2020-2022,True,True,0.0,0.0,0.0,0.0,-81.82,10.0,0
2020-12-01,2020-12-01,AMR,Region of the Americas,Suriname,SUR,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0,,,,2020,12,December,4,2020-12,2020-2022,False,True,,,,,-100.0,8.67,0
2021-01-01,2021-01-01,AMR,Region of the Americas,Suriname,SUR,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.841886116991581,0.0,0.841886116991581,0.0,0.0,0.0,2021,1,January,1,2021-01,2020-2022,True,True,0.0,100.0,0.0,0.0,-98.52,1.33,0
2021-02-01,2021-02-01,AMR,Region of the Americas,Suriname,SUR,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.841886116991581,0.0,0.841886116991581,0.0,0.0,0.0,2021,2,February,1,2021-02,2020-2022,True,True,0.0,100.0,0.0,0.0,-99.12,1.33,0
2021-03-01,2021-03-01,AMR,Region of the Americas,Suriname,SUR,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0,,,,2021,3,March,1,2021-03,2020-2022,False,True,,,,,-100.0,1.33,0
2021-04-01,2021-04-01,AMR,Region of the Americas,Suriname,SUR,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.975,0.0,0.975,0.0,0.0,0.0,2021,4,April,2,2021-04,2020-2022,True,True,0.0,100.0,0.0,0.0,-97.78,1.0,0
2021-05-01,2021-05-01,AMR,Region of the Americas,Suriname,SUR,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0,,,,2021,5,May,2,2021-05,2020-2022,False,True,,,,,-100.0,0.33,0
2021-06-01,2021-06-01,AMR,Region of the Americas,Suriname,SUR,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0,,,,2021,6,June,2,2021-06,2020-2022,False,True,,,,,-100.0,0.33,0
2021-07-01,2021-07-01,AMR,Region of the Americas,Suriname,SUR,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.975,0.0,0.975,0.0,0.0,0.0,2021,7,July,3,2021-07,2020-2022,True,True,0.0,100.0,0.0,0.0,-88.89,0.33,0
2021-08-01,2021-08-01,AMR,Region of the Americas,Suriname,SUR,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.841886116991581,0.0,0.841886116991581,0.0,0.0,0.0,2021,8,August,3,2021-08,2020-2022,True,True,0.0,0.0,0.0,0.0,-85.71,1.0,0
2021-09-01,2021-09-01,AMR,Region of the Americas,Suriname,SUR,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0,,,,2021,9,September,3,2021-09,2020-2022,False,True,,,,,-100.0,1.0,0
2021-10-01,2021-10-01,AMR,Region of the Americas,Suriname,SUR,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.841886116991581,0.0,0.841886116991581,0.0,0.0,0.0,2021,10,October,4,2021-10,2020-2022,True,True,0.0,100.0,0.0,0.0,-91.67,1.33,0
2021-11-01,2021-11-01,AMR,Region of the Americas,Suriname,SUR,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0,,,,2021,11,November,4,2021-11,2020-2022,False,True,,,,,-100.0,0.67,0
2021-12-01,2021-12-01,AMR,Region of the Americas,Suriname,SUR,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0,,,,2021,12,December,4,2021-12,2020-2022,False,True,,,,,,0.67,0
2022-01-01,2022-01-01,AMR,Region of the Americas,Suriname,SUR,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0,,,,2022,1,January,1,2022-01,2020-2022,False,True,,,,,-100.0,0.0,0
2022-02-01,2022-02-01,AMR,Region of the Americas,Suriname,SUR,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.975,0.0,0.975,0.0,0.0,0.0,2022,2,February,1,2022-02,2020-2022,True,True,0.0,100.0,0.0,0.0,-50.0,0.33,0
2022-03-01,2022-03-01,AMR,Region of the Americas,Suriname,SUR,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.975,0.0,0.975,0.0,0.0,0.0,2022,3,March,1,2022-03,2020-2022,True,True,0.0,100.0,0.0,0.0,inf,0.67,0
2022-04-01,2022-04-01,AMR,Region of the Americas,Suriname,SUR,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0,,,,2022,4,April,2,2022-04,2020-2022,False,True,,,,,-100.0,0.67,0
2022-05-01,2022-05-01,AMR,Region of the Americas,Suriname,SUR,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0,,,,2022,5,May,2,2022-05,2020-2022,False,True,,,,,,0.33,0
2022-06-01,2022-06-01,AMR,Region of the Americas,Suriname,SUR,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0,,,,2022,6,June,2,2022-06,2020-2022,False,True,,,,,,0.0,0
2022-07-01,2022-07-01,AMR,Region of the Americas,Suriname,SUR,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0,,,,2022,7,July,3,2022-07,2020-2022,False,True,,,,,-100.0,0.0,0
2022-08-01,2022-08-01,AMR,Region of the Americas,Suriname,SUR,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0,,,,2022,8,August,3,2022-08,2020-2022,False,True,,,,,-100.0,0.0,0
2022-09-01,2022-09-01,AMR,Region of the Americas,Suriname,SUR,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,1.0,,,,2022,9,September,3,2022-09,2020-2022,False,True,,,,,,0.0,0
2022-10-01,2022-10-01,AMR,Region of the Americas,Suriname,SUR,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.4592581264399004,0.0,0.4592581264399004,0.0,0.0,0.0,2022,10,October,4,2022-10,2020-2022,True,True,0.0,100.0,0.0,0.0,200.0,2.0,0
2022-11-01,2022-11-01,AMR,Region of the Americas,Suriname,SUR,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.5218237501049814,0.0,0.5218237501049814,0.0,0.0,0.0,2022,11,November,4,2022-11,2020-2022,True,True,0.0,100.0,0.0,0.0,inf,3.67,0
2022-12-01,2022-12-01,AMR,Region of the Americas,Suriname,SUR,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.6023646356164746,0.0,0.6023646356164746,0.0,0.0,0.0,2022,12,December,4,2022-12,2020-2022,True,True,0.0,100.0,0.0,0.0,inf,5.0,0
2023-01-01,2023-01-01,AMR,Region of the Americas,Suriname,SUR,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.218019360910534,0.0,0.218019360910534,0.0,0.0,0.0,2023,1,January,1,2023-01,2023-2024,True,True,0.0,100.0,0.0,0.0,inf,8.0,0
2023-02-01,2023-02-01,AMR,Region of the Americas,Suriname,SUR,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.2470526380004709,0.0,0.2470526380004709,0.0,0.0,0.0,2023,2,February,1,2023-02,2023-2024,True,True,0.0,100.0,0.0,0.0,1200.0,10.67,0
2023-03-01,2023-03-01,AMR,Region of the Americas,Suriname,SUR,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.5218237501049814,0.0,0.5218237501049814,0.0,0.0,0.0,2023,3,March,1,2023-03,2023-2024,True,True,0.0,100.0,0.0,0.0,400.0,11.0,0
2023-04-01,2023-04-01,AMR,Region of the Americas,Suriname,SUR,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.3694166475528192,0.0,0.3694166475528192,0.0,0.0,0.0,2023,4,April,2,2023-04,2023-2024,True,True,0.0,100.0,0.0,0.0,inf,8.67,0
2023-05-01,2023-05-01,AMR,Region of the Americas,Suriname,SUR,26.0,25.0,0.0,0.0,0.0,0.0,0.0,0.1322746044977541,0.0,0.1322746044977541,0.0,0.0,0.0,2023,5,May,2,2023-05,2023-2024,True,True,0.0,96.15,0.0,0.0,inf,13.0,0
2023-06-01,2023-06-01,AMR,Region of the Americas,Suriname,SUR,13.0,13.0,0.0,0.0,0.0,0.0,0.0,0.2470526380004709,0.0,0.2470526380004709,0.0,0.0,0.0,2023,6,June,2,2023-06,2023-2024,True,True,0.0,100.0,0.0,0.0,inf,15.67,0
2023-07-01,2023-07-01,AMR,Region of the Americas,Suriname,SUR,37.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0948905874149899,0.0,0.0948905874149899,0.0,0.0,0.0,2023,7,July,3,2023-07,2023-2024,True,True,0.0,75.68,0.0,0.0,inf,25.33,0
2023-08-01,2023-08-01,AMR,Region of the Americas,Suriname,SUR,46.0,46.0,2.0,2.0,0.04347826086956522,0.04347826086956522,0.005309482849429967,0.1483867759201158,0.005309482849429967,0.1483867759201158,4.35,-4.306521739130434,4.35,2023,8,August,3,2023-08,2023-2024,True,True,-4.306521739130434,100.0,4.35,4.35,inf,32.0,0
2023-09-01,2023-09-01,AMR,Region of the Americas,Suriname,SUR,36.0,34.0,0.0,0.0,0.0,0.0,0.0,0.09739375591449195,0.0,0.09739375591449195,0.0,0.0,0.0,2023,9,September,3,2023-09,2023-2024,True,True,0.0,94.44,0.0,0.0,inf,39.67,0
2023-10-01,2023-10-01,AMR,Region of the Americas,Suriname,SUR,26.0,23.0,0.0,0.0,0.0,0.0,0.0,0.1322746044977541,0.0,0.1322746044977541,0.0,0.0,0.0,2023,10,October,4,2023-10,2023-2024,True,True,0.0,88.46,0.0,0.0,333.33,36.0,0
2023-11-01,2023-11-01,AMR,Region of the Americas,Suriname,SUR,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.1764669118069653,0.0,0.1764669118069653,0.0,0.0,0.0,2023,11,November,4,2023-11,2023-2024,True,True,0.0,100.0,0.0,0.0,280.0,27.0,0
2023-12-01,2023-12-01,AMR,Region of the Americas,Suriname,SUR,38.0,37.0,1.0,1.0,0.02631578947368421,0.02631578947368421,0.0006660362042023663,0.1380990297924201,0.0006660362042023663,0.1380990297924201,2.63,-2.603684210526316,2.63,2023,12,December,4,2023-12,2023-2024,True,True,-2.603684210526316,97.37,2.63,2.63,850.0,27.67,0
2024-01-01,2024-01-01,AMR,Region of the Americas,Suriname,SUR,27.0,24.0,2.0,2.0,0.07407407407407407,0.07407407407407407,0.009100072942306282,0.2428983468456272,0.009100072942306282,0.2428983468456272,7.41,-7.335925925925926,7.41,2024,1,January,1,2024-01,2023-2024,True,True,-7.335925925925926,88.89,7.41,7.41,80.0,28.0,0
2024-02-01,2024-02-01,AMR,Region of the Americas,Suriname,SUR,38.0,33.0,1.0,1.0,0.02631578947368421,0.02631578947368421,0.0006660362042023663,0.1380990297924201,0.0006660362042023663,0.1380990297924201,2.63,-2.603684210526316,2.63,2024,2,February,1,2024-02,2023-2024,True,True,-2.603684210526316,86.84,2.63,2.63,192.31,34.33,0
2024-03-01,2024-03-01,AMR,Region of the Americas,Suriname,SUR,17.0,17.0,0.0,0.0,0.0,0.0,0.0,0.1950643229690932,0.0,0.1950643229690932,0.0,0.0,0.0,2024,3,March,1,2024-03,2023-2024,True,True,0.0,100.0,0.0,0.0,240.0,27.33,0
2024-04-01,2024-04-01,AMR,Region of the Americas,Suriname,SUR,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.2849141529181544,0.0,0.2849141529181544,0.0,0.0,0.0,2024,4,April,2,2024-04,2023-2024,True,True,0.0,100.0,0.0,0.0,37.5,22.0,0
2024-05-01,2024-05-01,AMR,Region of the Americas,Suriname,SUR,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.841886116991581,0.0,0.841886116991581,0.0,0.0,0.0,2024,5,May,2,2024-05,2023-2024,True,True,0.0,100.0,0.0,0.0,-92.31,10.0,0
2024-06-01,2024-06-01,AMR,Region of the Americas,Suriname,SUR,,,,,,,,,,,,,,2024,6,June,2,2024-06,2023-2024,False,False,,,,,-84.62,6.5,0
2024-07-01,2024-07-01,AMR,Region of the Americas,Suriname,SUR,,,,,,,,,,,,,,2024,7,July,3,2024-07,2023-2024,False,False,,,,,-94.59,2.0,0
2024-08-01,2024-08-01,AMR,Region of the Americas,Suriname,SUR,,,,,,,,,,,,,,2024,8,August,3,2024-08,2023-2024,False,False,,,,,-95.65,,0
2024-09-01,2024-09-01,AMR,Region of the Americas,Suriname,SUR,,,,,,,,,,,,,,2024,9,September,3,2024-09,2023-2024,False,False,,,,,-94.44,,0
2024-10-01,2024-10-01,AMR,Region of the Americas,Suriname,SUR,,,,,,,,,,,,,,2024,10,October,4,2024-10,2023-2024,False,False,,,,,-92.31,,0
2024-11-01,2024-11-01,AMR,Region of the Americas,Suriname,SUR,,,,,,,,,,,,,,2024,11,November,4,2024-11,2023-2024,False,False,,,,,-89.47,,0
2024-12-01,2024-12-01,AMR,Region of the Americas,Suriname,SUR,,,,,,,,,,,,,,2024,12,December,4,2024-12,2023-2024,False,False,,,,,-94.74,,0
2025-01-01,2025-01-01,AMR,Region of the Americas,Suriname,SUR,75.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0479950640551422,0.0,0.0479950640551422,0.0,0.0,0.0,2025,1,January,1,2025-01,2025+,True,True,0.0,20.0,0.0,0.0,177.78,75.0,0
2025-02-01,2025-02-01,AMR,Region of the Americas,Suriname,SUR,162.0,25.0,0.0,0.0,0.0,0.0,0.0,0.02251356145280548,0.0,0.02251356145280548,0.0,0.0,0.0,2025,2,February,1,2025-02,2025+,True,True,0.0,15.43,0.0,0.0,326.32,118.5,0
2025-03-01,2025-03-01,AMR,Region of the Americas,Suriname,SUR,239.0,28.0,0.0,0.0,0.0,0.0,0.0,0.01531613844990465,0.0,0.01531613844990465,0.0,0.0,0.0,2025,3,March,1,2025-03,2025+,True,True,0.0,11.72,0.0,0.0,1305.88,158.67,0
2025-04-01,2025-04-01,AMR,Region of the Americas,Suriname,SUR,148.0,15.0,0.0,0.0,0.0,0.0,0.0,0.02461680157898427,0.0,0.02461680157898427,0.0,0.0,0.0,2025,4,April,2,2025-04,2025+,True,True,0.0,10.14,0.0,0.0,1245.45,183.0,0
2025-05-01,2025-05-01,AMR,Region of the Americas,Suriname,SUR,204.0,38.0,0.0,0.0,0.0,0.0,0.0,0.01792023066243953,0.0,0.01792023066243953,0.0,0.0,0.0,2025,5,May,2,2025-05,2025+,True,True,0.0,18.63,0.0,0.0,10100.0,197.0,0
2025-06-01,2025-06-01,AMR,Region of the Americas,Suriname,SUR,103.0,27.0,0.0,0.0,0.0,0.0,0.0,0.03518061757434021,0.0,0.03518061757434021,0.0,0.0,0.0,2025,6,June,2,2025-06,2025+,True,True,0.0,26.21,0.0,0.0,5050.0,151.67,0
2025-07-01,2025-07-01,AMR,Region of the Americas,Suriname,SUR,131.0,32.0,0.0,0.0,0.0,0.0,0.0,0.02776660511003648,0.0,0.02776660511003648,0.0,0.0,0.0,2025,7,July,3,2025-07,2025+,True,True,0.0,24.43,0.0,0.0,6450.0,146.0,0
2025-08-01,2025-08-01,AMR,Region of the Americas,Suriname,SUR,133.0,57.0,0.0,2.0,0.01503759398496241,0.0,0.001826338831141392,0.05326439861782251,0.0,0.02735482628404362,1.5,-1.4849624060150375,0.0,2025,8,August,3,2025-08,2025+,True,True,0.0,42.86,0.0,1.5,6550.0,122.33,0
2025-09-01,2025-09-01,AMR,Region of the Americas,Suriname,SUR,63.0,21.0,0.0,0.0,0.0,0.0,0.0,0.05687235233201626,0.0,0.05687235233201626,0.0,0.0,0.0,2025,9,September,3,2025-09,2025+,True,True,0.0,33.33,0.0,0.0,3050.0,109.0,0
2025-10-01,2025-10-01,AMR,Region of the Americas,Suriname,SUR,23.0,3.0,0.0,0.0,0.0,0.0,0.0,0.1481851289152243,0.0,0.1481851289152243,0.0,0.0,0.0,2025,10,October,4,2025-10,2025+,True,True,0.0,13.04,0.0,0.0,1050.0,73.0,0
2025-11-01,2025-11-01,AMR,Region of the Americas,Suriname,SUR,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.1684334709830854,0.0,0.1684334709830854,0.0,0.0,0.0,2025,11,November,4,2025-11,2025+,True,True,0.0,10.0,0.0,0.0,900.0,35.33,0
2025-12-01,2025-12-01,AMR,Region of the Americas,Suriname,SUR,12.0,5.0,0.0,0.0,0.0,0.0,0.0,0.2646484693970511,0.0,0.2646484693970511,0.0,0.0,0.0,2025,12,December,4,2025-12,2025+,True,True,0.0,41.67,0.0,0.0,500.0,18.33,0
2026-01-01,2026-01-01,AMR,Region of the Americas,Suriname,SUR,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05435884717012196,0.0,0.05435884717012196,0.0,0.0,0.0,2026,1,January,1,2026-01,2025+,True,True,0.0,0.0,0.0,0.0,-12.0,32.67,0
2026-02-01,2026-02-01,AMR,Region of the Americas,Suriname,SUR,158.0,7.0,0.0,0.0,0.0,0.0,0.0,0.02307689798971957,0.0,0.02307689798971957,0.0,0.0,0.0,2026,2,February,1,2026-02,2025+,True,True,0.0,4.43,0.0,0.0,-2.47,78.67,0
2026-03-01,2026-03-01,AMR,Region of the Americas,Suriname,SUR,96.0,5.0,0.0,0.0,0.0,0.0,0.0,0.03769692162358751,0.0,0.03769692162358751,0.0,0.0,0.0,2026,3,March,1,2026-03,2025+,True,True,0.0,5.21,0.0,0.0,-59.83,106.67,0
